it,ground_truth,pred,mse
710,0.119235384740485,0.12213912606239319,8.431713664557076e-06
720,0.119235384740485,0.12106993794441223,3.3655854580396462e-06
730,0.119235384740485,0.12086109817028046,2.642944155817286e-06
740,0.119235384740485,0.12220130860805511,8.79670438822203e-06
750,0.119235384740485,0.1231956034898758,1.5683332543026328e-05
760,0.119235384740485,0.12148290872573853,5.05136406428986e-06
770,0.119235384740485,0.1219787448644638,7.526024769836975e-06
780,0.119235384740485,0.12297278642654419,1.3968171362958024e-05
790,0.119235384740485,0.12153434753417969,5.285229926792453e-06
800,0.119235384740485,0.12257556617259979,1.1156811999444383e-05
810,0.119235384740485,0.12200990319252014,7.697952640683443e-06
820,0.119235384740485,0.12235522270202637,9.733388906274553e-06
830,0.119235384740485,0.12112671136856079,3.577116414068517e-06
840,0.119235384740485,0.12361346185207367,1.916755919501653e-05
850,0.119235384740485,0.12140177190303802,4.693233338074518e-06
860,0.119235384740485,0.12286083400249481,1.3143882351407445e-05
870,0.119235384740485,0.12228924036026001,9.32603414643137e-06
880,0.119235384740485,0.12168978154659271,6.024063681831708e-06
890,0.119235384740485,0.12229229509830475,9.344700935745624e-06
900,0.119235384740485,0.12169882655143738,6.0685455559483e-06
910,0.119235384740485,0.1207757443189621,2.3727076310061207e-06
920,0.119235384740485,0.1211543083190918,3.682267700533091e-06
930,0.119235384740485,0.12122242152690887,3.948315190601693e-06
940,0.119235384740485,0.12060917913913727,1.887311049768329e-06
950,0.119235384740485,0.12084218859672546,2.5818186324292045e-06
960,0.119235384740485,0.12057767808437347,1.801751421047284e-06
970,0.119235384740485,0.122016042470932,7.732057413894663e-06
980,0.119235384740485,0.1207306832075119,2.2359175054929833e-06
990,0.119235384740485,0.1209208071231842,2.8406486081034406e-06
1000,0.119235384740485,0.12164513766765594,5.806909170008906e-06
1010,0.119235384740485,0.12135317921638489,4.4850534421520525e-06
1020,0.119235384740485,0.1225242018699646,1.0816318111158391e-05
1030,0.119235384740485,0.12289449572563171,1.3389093201621307e-05
1040,0.119235384740485,0.1228301078081131,1.2922033932937517e-05
1050,0.119235384740485,0.12227046489715576,9.211711557416576e-06
1060,0.119235384740485,0.12114039063453674,3.629047456371857e-06
1070,0.119235384740485,0.12060219049453735,1.868157969310605e-06
1080,0.119235384740485,0.12173096835613251,6.2279375826882535e-06
1090,0.119235384740485,0.12213382124900818,8.400934193939997e-06
1100,0.119235384740485,0.12249526381492615,1.062681157997923e-05
1110,0.119235384740485,0.12069705128669739,2.136469092316431e-06
1120,0.119235384740485,0.12194831669330597,7.359999780636962e-06
1130,0.119235384740485,0.12068311870098114,2.0959336203738207e-06
1140,0.119235384740485,0.12241613864898682,1.011719542644954e-05
1150,0.119235384740485,0.12239028513431549,9.953396494991744e-06
1160,0.119235384740485,0.12081719934940338,2.5021374569875914e-06
1170,0.119235384740485,0.1221153736114502,8.294335896883344e-06
1180,0.119235384740485,0.12191656231880188,7.1887132064691336e-06
1190,0.119235384740485,0.1215643584728241,5.4241186459254725e-06
1200,0.119235384740485,0.12078875303268433,2.412953051210231e-06
1210,0.119235384740485,0.12305763363838196,1.460958663747446e-05
1220,0.119235384740485,0.12069334089756012,2.1256361559532322e-06
1230,0.119235384740485,0.120192751288414,9.165507070934807e-07
1240,0.119235384740485,0.12256300449371338,1.1073053222075654e-05
1250,0.119235384740485,0.11982178688049316,3.438674698061469e-07
1260,0.119235384740485,0.12260213494300842,1.1335006926191465e-05
1270,0.119235384740485,0.12175571918487549,6.352085711581079e-06
1280,0.119235384740485,0.11907553672790527,2.5551387125690487e-08
1290,0.119235384740485,0.12064619362354279,1.9903817045147383e-06
1300,0.119235384740485,0.12026965618133545,1.0697174133588509e-06
1310,0.119235384740485,0.12025490403175354,1.039419585268693e-06
1320,0.119235384740485,0.12164342403411865,5.798653239683628e-06
1330,0.119235384740485,0.12117312848567963,3.7548508220408723e-06
1340,0.119235384740485,0.1221255511045456,8.353061611947192e-06
1350,0.119235384740485,0.12183055281639099,6.734897342201571e-06
1360,0.119235384740485,0.12262047827243805,1.1458858220070327e-05
1370,0.119235384740485,0.12133729457855225,4.418024967363849e-06
1380,0.119235384740485,0.12202697992324829,7.793003664427177e-06
1390,0.119235384740485,0.12117303907871246,3.754504334451684e-06
1400,0.119235384740485,0.12073434889316559,2.246893531021415e-06
1410,0.119235384740485,0.11854635179042816,4.7476640626403843e-07
1420,0.119235384740485,0.12254641950130463,1.0962951187355839e-05
1430,0.119235384740485,0.11874493956565857,2.4053646951053446e-07
1440,0.119235384740485,0.12081983685493469,2.5104885029840807e-06
1450,0.119235384740485,0.1215575784444809,5.392583598878149e-06
1460,0.119235384740485,0.12042678892612457,1.4194439335594781e-06
1470,0.119235384740485,0.11979737877845764,3.1583729871678765e-07
1480,0.119235384740485,0.11892297863960266,9.759757186851012e-08
1490,0.119235384740485,0.12060260772705078,1.8692986949938368e-06
1500,0.119235384740485,0.11939917504787445,2.6827264794728627e-08
1510,0.119235384740485,0.11998672783374786,5.645164437937987e-07
1520,0.119235384740485,0.1211157739162445,3.535863452313493e-06
1530,0.119235384740485,0.12076354026794434,2.3352593161045015e-06
1540,0.119235384740485,0.11921446025371552,4.3783414656661746e-10
1550,0.119235384740485,0.11899568140506744,5.745768901030453e-08
1560,0.119235384740485,0.12034048140048981,1.221238627953766e-06
1570,0.119235384740485,0.12086138129234314,2.643864786654539e-06
1580,0.119235384740485,0.11912596225738525,1.1973279807715634e-08
1590,0.119235384740485,0.12017171084880829,8.767065811278226e-07
1600,0.119235384740485,0.11799439787864685,1.540048391254914e-06
1610,0.119235384740485,0.11891263723373413,1.0416595311390649e-07
1620,0.119235384740485,0.12075228989124298,2.3010012363960734e-06
1630,0.119235384740485,0.1171795129776001,4.226608705427503e-06
1640,0.119235384740485,0.11847519874572754,5.778827466254002e-07
1650,0.119235384740485,0.12064479291439056,1.986431400671798e-06
1660,0.119235384740485,0.11990660429000854,4.505356836625819e-07
1670,0.119235384740485,0.11842773854732513,6.522923733256336e-07
1680,0.119235384740485,0.11982055008411407,3.4241847938452554e-07
1690,0.119235384740485,0.12019363045692444,9.182348530745203e-07
1700,0.119235384740485,0.11776456236839294,2.1633184502465204e-06
1710,0.119235384740485,0.11961829662322998,1.4662150994730073e-07
1720,0.119235384740485,0.11889007687568665,1.1923752149160313e-07
1730,0.119235384740485,0.1190900057554245,2.1135049297223103e-08
1740,0.119235384740485,0.1189841628074646,6.311245963050978e-08
1750,0.119235384740485,0.12072011828422546,2.2044336959080968e-06
1760,0.119235384740485,0.11771443486213684,2.3132885324472997e-06
1770,0.119235384740485,0.12109413743019104,3.4549615614894145e-06
1780,0.119235384740485,0.11883078515529633,1.6370082433485255e-07
1790,0.119235384740485,0.11848530173301697,5.626245180922978e-07
1800,0.119235384740485,0.11900897324085236,5.12621671659057e-08
1810,0.119235384740485,0.11856961250305176,4.43252672136874e-07
1820,0.119235384740485,0.11812138557434082,1.2409941421699421e-06
1830,0.119235384740485,0.1192527711391449,3.0228685836065957e-10
1840,0.119235384740485,0.12045708298683167,1.4925466051265009e-06
1850,0.119235384740485,0.12124910950660706,4.0550874336933015e-06
1860,0.119235384740485,0.11796507239341736,1.6136934591125167e-06
1870,0.119235384740485,0.11841164529323578,6.785466769544632e-07
1880,0.119235384740485,0.11779029667377472,2.0882795205484757e-06
1890,0.119235384740485,0.11809042096138,1.310942055462407e-06
1900,0.119235384740485,0.11895161867141724,8.052318195417448e-08
1910,0.119235384740485,0.12039141356945038,1.3364026533990493e-06
1920,0.119235384740485,0.11897361278533936,6.852455650077671e-08
1930,0.119235384740485,0.11934402585029602,1.1802890740968813e-08
1940,0.119235384740485,0.11819183826446533,1.0889892476130809e-06
1950,0.119235384740485,0.11954420804977417,9.537183636031031e-08
1960,0.119235384740485,0.11876887083053589,2.176352281760136e-07
1970,0.119235384740485,0.11831027269363403,8.558322992287973e-07
1980,0.119235384740485,0.11777083575725555,2.1449037242784226e-06
1990,0.119235384740485,0.11814276874065399,1.193809723086728e-06
