0,0.119235384740485,0.006895773112773895,0.012620188340664966
10,0.119235384740485,0.09230587631464005,0.0007251984240576548
20,0.119235384740485,0.15433688461780548,0.0012321152936375292
30,0.119235384740485,0.16041383147239685,0.0016956644752529012
40,0.119235384740485,0.1342744529247284,0.00022617357185032168
50,0.119235384740485,0.1260313093662262,4.618459151875553e-05
60,0.119235384740485,0.12806102633476257,7.789194955064227e-05
70,0.119235384740485,0.13268060982227325,0.00018077407749994779
80,0.119235384740485,0.12252259254455566,1.0805735147143034e-05
90,0.119235384740485,0.1286475509405136,8.85888725769609e-05
100,0.119235384740485,0.12022392451763153,9.772108910009e-07
110,0.119235384740485,0.1379285752773285,0.0003494353724467348
120,0.119235384740485,0.12268026173114777,1.1867177480797711e-05
130,0.119235384740485,0.13075150549411774,0.00013262103721225048
140,0.119235384740485,0.11709924042224884,4.563112548332655e-06
150,0.119235384740485,0.11947440356016159,5.7129996159587434e-08
160,0.119235384740485,0.11757266521453857,2.7646362219635285e-06
170,0.119235384740485,0.12180358171463013,6.595635698008152e-06
180,0.119235384740485,0.12027116864919662,1.072848305545918e-06
190,0.119235384740485,0.11664532124996185,6.708428884940981e-06
200,0.119235384740485,0.1083432137966156,0.00011863938787047295
210,0.119235384740485,0.11209210008382797,5.10265156860318e-05
220,0.119235384740485,0.10518176108598709,0.00019750433782226334
230,0.119235384740485,0.10193954408168793,0.0002991461040944982
240,0.119235384740485,0.11032789945602417,7.934329409288634e-05
250,0.119235384740485,0.10515326261520386,0.00019830616355133286
260,0.119235384740485,0.10954312980175018,9.393980579742958e-05
270,0.119235384740485,0.11180399358272552,5.522557453962581e-05
280,0.119235384740485,0.10997841507196426,8.569148744391302e-05
290,0.119235384740485,0.1135958656668663,3.1804175381709165e-05
300,0.119235384740485,0.11463914066553116,2.1125459596548355e-05
310,0.119235384740485,0.12050339579582214,1.6078520364572002e-06
320,0.119235384740485,0.1225074753165245,1.0706576737806501e-05
330,0.119235384740485,0.1085146814584732,0.0001149334788609386
340,0.119235384740485,0.11237883567810059,4.701226504488468e-05
350,0.119235384740485,0.1170913428068161,4.596915813330699e-06
360,0.119235384740485,0.11860215663909912,4.009778283847731e-07
370,0.119235384740485,0.12890492379665375,9.349998555877267e-05
380,0.119235384740485,0.1272474229335785,6.419275600758871e-05
390,0.119235384740485,0.13287261128425598,0.00018597394780613165
400,0.119235384740485,0.12434443831443787,2.610242842152049e-05
410,0.119235384740485,0.11641223728656769,7.970161546559838e-06
420,0.119235384740485,0.11890386044979095,1.099083553201942e-07
430,0.119235384740485,0.1177961528301239,2.071388491801676e-06
440,0.119235384740485,0.12413911521434784,2.4046572560291005e-05
450,0.119235384740485,0.12504912912845612,3.379962380866557e-05
460,0.119235384740485,0.12362867593765259,1.930100754311016e-05
470,0.119235384740485,0.12335285544395447,1.6953564993929302e-05
480,0.119235384740485,0.11997269093990326,5.436204317005884e-07
490,0.119235384740485,0.11118122935295105,6.486941900654226e-05
500,0.119235384740485,0.11410826444625854,2.628736251146884e-05
510,0.119235384740485,0.1276179552078247,7.026748763991572e-05
520,0.119235384740485,0.1255049705505371,3.9307706229606684e-05
